time,open,high,low,close,vol
 2013/05/21,602.67,609.14,602.4,604.98,4402765
 2013/05/22,604.83,607.6,600.65,604.3,4843072
 2013/05/23,601.67,602.25,592.28,592.93,4616995
 2013/05/24,595.33,598.34,591.12,595.13,2724095
 2013/05/27,595.36,595.96,587.85,589.47,3032753
 2013/05/28,588.6,600.01,583.29,599.71,5791743
 2013/05/29,599.13,601.12,595.7,596.01,4311445
 2013/05/30,593.77,597.87,592.9,594.04,3746893
 2013/05/31,594.63,597.29,589.03,589.16,4093078
 2013/06/03,588.85,597.79,588.28,591.57,4554276
 2013/06/04,591.44,591.44,581.18,582.23,3595094
 2013/06/05,581.97,584.82,581.2,582.62,2849699
 2013/06/06,581.91,587.26,580.7,580.76,3055572
 2013/06/07,580.24,581.54,569.06,570.24,4180442
 2013/06/13,566.99,566.99,538.5,545.16,4138862
 2013/06/14,545.34,546.38,541.37,542.54,3205196
 2013/06/17,541.74,542.74,535.89,536.54,3048356
 2013/06/18,536.66,537.49,528.78,532.64,3392239
 2013/06/19,531.24,532.91,516.1,529.95,3634446
 2013/06/20,523.79,524.98,512.68,513.03,3323286
 2013/06/21,507.08,515.17,504.24,508.31,3315963
 2013/06/24,507.38,507.73,480.25,480.51,4352335
 2013/06/25,477.79,482.85,445.18,475.33,4778508
 2013/06/26,474.7,474.7,458.87,465.25,3864136
 2013/06/27,466.37,471.56,456.69,457.49,4129692
 2013/06/28,455.43,473.35,451.32,464.07,3974096
 2013/07/01,460.88,465.66,454.89,462.3,3013822
 2013/07/02,462.23,463.96,455.91,460.85,3121830
 2013/07/03,460.28,461.5,453.32,456.85,3093843
 2013/07/04,454.03,476.04,450.03,469.82,5800003
 2013/07/05,470.27,474.48,466.55,468.79,3988928
 2013/07/08,461.26,461.26,447.15,447.26,3280051
 2013/07/09,446.32,454.38,444.61,451.42,2496510
 2013/07/10,450.25,470.11,448.32,467.54,4020733
 2013/07/11,468.39,491.92,468.39,485.33,7519901
 2013/07/12,483.51,483.51,470,470.06,5062035
 2013/07/15,471.03,478.68,467.83,471.49,3361425
 2013/07/16,469.91,471.46,465.85,470.94,3351247
 2013/07/17,470.39,482.82,469.17,472.45,5790230
 2013/07/18,469.87,472.63,462.88,463.41,2891175
 2013/07/19,464.73,468.3,453.5,453.56,2862821
 2013/07/22,451.98,454.65,448.11,453.29,1965180
 2013/07/23,455.1,467.99,453.98,465.14,3029972
 2013/07/24,462.61,464.96,452.2,457.4,2869809
 2013/07/25,459.69,465.18,454.34,459.41,3099194
 2013/07/26,457.36,458.27,453.94,455.48,2021313
 2013/07/29,453.84,453.84,447.88,448.85,1998949
 2013/07/30,452.31,458.85,450.66,453.09,2407762
 2013/07/31,455.05,460.05,452.76,456.98,1974819
 2013/08/01,458.55,469.73,457.06,466.08,4136552
 2013/08/02,467.88,475.76,465.01,470.49,5024887
 2013/08/05,470.33,478.5,467.58,476.3,4338430
 2013/08/06,473.47,480.82,469.09,478.2,5281086
 2013/08/07,476.45,486.06,475.25,476.99,6339098
 2013/08/08,475.45,478.82,472.38,473.22,3478844
 2013/08/09,475.51,482.54,474.48,478.95,5127774
 2013/08/12,482.12,513.15,481.51,512.78,11891888
 2013/08/13,514.69,514.69,505.08,510.06,9443486
 2013/08/14,510.1,520.09,504.41,506.7,7365019
 2013/08/15,505.06,509.67,498.6,498.9,4503421
 2013/08/16,496.41,520.82,492.12,494.84,6187490
 2013/08/19,493.47,500.34,488.51,497.94,3894970
 2013/08/20,496.89,498.79,487.13,488.92,3957064
 2013/08/21,491.22,496.89,486.39,493.02,3745701
 2013/08/22,491.02,495.67,488.2,489.22,2912586
 2013/08/23,492.53,494.88,479.32,485.96,3917318
 2013/08/26,488.39,497.26,486.74,496.86,3671607
 2013/08/27,496.06,499.53,492.48,495.84,3541256
 2013/08/28,494.69,507.26,491.75,503.31,7099860
 2013/08/29,501.16,501.37,491.15,493.38,4948007
 2013/08/30,491.88,494,486.72,488.5,4427492
 2013/09/02,490.51,495.14,485.5,493.28,3400619
 2013/09/03,495.34,502.29,494.69,500.2,3852101
 2013/09/04,499.39,506.53,497.14,502.18,4226886
 2013/09/05,501.05,501.58,495.74,496.04,3307240
 2013/09/06,495.28,500.06,494.66,497.91,2895261
 2013/09/09,499.14,511.79,498.33,509.43,5156624
 2013/09/10,510.57,524.97,508.44,522.71,7759495
 2013/09/11,523.77,536.73,522.93,530,10269988
 2013/09/12,529.27,529.64,522.56,526.42,5658555
 2013/09/13,526.97,528,515.01,515.34,4416445
 2013/09/16,517.97,519.2,508.94,509.69,3390503
 2013/09/17,509.99,509.99,498.32,498.54,3993787
 2013/09/18,499.36,500.97,496.02,499.94,2547994
 2013/09/23,502.06,505.98,501.63,505.42,2920036
 2013/09/24,503.99,503.99,494.32,496.09,3085275
 2013/09/25,496.17,498.99,494.61,495.86,2815666
 2013/09/26,495.11,496.15,485.93,486.26,2893642
 2013/09/27,487.37,495.07,487,491.66,2567946
 2013/09/30,492.64,494.62,488.57,491.53,1806401
 2013/10/08,489.58,494.11,484.7,493.8,2621122
 2013/10/09,492.37,492.37,487.96,490.9,2624923
 2013/10/10,490.72,490.72,481.18,484.44,3776944
 2013/10/11,486.92,491.88,486.72,490.46,3266652
 2013/10/14,491.42,497.9,490.66,495.9,4128630
 2013/10/15,496.43,498.41,491.18,494.38,3569145
 2013/10/16,492.42,492.42,483.07,484.31,3241478
 2013/10/17,487.56,504.4,485.88,494.59,5548266
 2013/10/18,493.68,494.97,491.01,493.01,2700692
 2013/10/21,493.64,500.14,488.78,499.21,3854195
 2013/10/22,497.68,507.13,495.35,502.74,5848376
 2013/10/23,502.39,507.76,497.45,498.46,5434091
 2013/10/24,496.52,496.57,484.87,485.23,3419572
 2013/10/25,485.46,486.86,475.3,477.78,2731247
 2013/10/28,477.63,477.78,468.58,470.38,2873678
 2013/10/29,471.03,475.94,461.04,466.2,3256802
 2013/10/30,466.18,473.17,464.13,472.06,2315556
 2013/10/31,471.63,471.63,467.13,469.3,2295655
 2013/11/01,471.89,473.67,469.04,472.35,1833038
 2013/11/04,474.54,475.63,468.42,471.02,1639503
 2013/11/05,468.31,470.93,464.14,470.32,1998068
 2013/11/06,468.31,478.94,467.9,470.45,3036775
 2013/11/07,471.15,474.29,468.55,472.59,2755053
 2013/11/08,471.58,472.66,463.01,463.26,2760557
 2013/11/11,462.66,463.55,459.27,460.92,1998206
 2013/11/12,461.95,470.43,460.52,467.42,2734244
 2013/11/13,464.71,464.71,458.16,458.56,2045345
 2013/11/14,461.09,465.12,459.83,461.36,2043716
 2013/11/15,462.01,470.99,461.69,467.97,3353255
 2013/11/18,469.14,478.86,467.76,478.83,4286725
 2013/11/19,479.92,480.31,476.34,478.02,3783551
 2013/11/20,482.65,484.17,477.22,480.82,3003347
 2013/11/21,480.23,490.6,479.32,485.79,6373538
 2013/11/22,487.8,491.02,483.12,485.72,5011634
 2013/11/25,484.52,485.65,479.32,479.59,3315533
 2013/11/26,480.07,481.46,476.24,477.76,2501902
 2013/11/27,478.04,485.84,477.15,485.84,3437378
 2013/11/28,491.17,498.16,491.17,492.83,6662895
 2013/11/29,492.6,492.8,488.39,488.83,3713590
 2013/12/02,483.65,489.28,475.25,482.34,4288870
 2013/12/03,481.71,488.21,481.05,487.05,2984061
 2013/12/04,486.99,494.18,485.44,492.21,3907774
 2013/12/05,493,497.83,490.94,492.65,3547010
 2013/12/06,491.83,491.83,485.73,488.55,2716908
 2013/12/09,489.71,491.21,485.96,487.29,2187426
 2013/12/10,488.3,489.39,482.39,483.45,2641185
 2013/12/11,482.2,482.21,472.64,473.97,2579175
 2013/12/12,472.66,475.68,471.28,472.54,1777032
 2013/12/13,469.27,471.39,467.43,468.41,1923738
 2013/12/16,468.72,469.84,460.43,460.43,2526741
 2013/12/17,461.88,462.54,459.37,460.19,1666337
 2013/12/18,460.65,461.8,459.01,460.37,1316676
 2013/12/19,461.54,465.66,459.31,459.59,1947459
 2013/12/20,460.54,460.69,445.58,445.96,2547646
 2013/12/23,447.18,448.34,441.28,443.65,1825266
 2013/12/24,445.39,448.97,442.25,445.82,2067592
 2013/12/25,445.51,446.99,442.4,444.7,1774710
 2013/12/26,443.89,444.39,431.62,434.87,2989386
 2013/12/27,435.37,440.82,431.41,438.86,2224265
 2013/12/30,440.29,440.5,435.65,437.2,1892898
 2013/12/31,435.01,447.95,433.98,441.46,2673841
 2014/01/02,440.03,440.03,433.67,434.6,2386434
 2014/01/03,432.22,432.56,426.83,428.08,2005296
 2014/01/06,427.01,427.02,411.3,411.39,2495348
 2014/01/07,409.53,413.91,408.58,409.74,1503673
 2014/01/08,410.49,414.55,401.51,403.11,1896387
 2014/01/09,402.91,405.91,399.5,399.72,2291543
 2014/01/10,399.17,402.77,396.54,399.93,2347484
 2014/01/13,399.97,404.89,399.59,401.55,1630266
 2014/01/14,401.4,405.23,398.69,403.37,1701926
 2014/01/15,403.15,403.32,397.86,399.56,1456068
 2014/01/16,399.65,405.33,396.72,401.19,2366760
 2014/01/17,399.22,399.22,389.84,389.92,2288724
 2014/01/20,389.19,389.19,384.51,386.7,1613921
 2014/01/21,386.87,390.71,386.87,389.42,1345434
 2014/01/22,389.93,398.23,389.33,398.18,2344833
 2014/01/23,397.89,397.89,393.86,393.86,1868211
 2014/01/24,393.27,400.57,392.41,398.3,2621949
 2014/01/27,396.07,398.64,390.84,395.38,2801239
 2014/01/28,396.38,397.63,392.17,392.39,2735700
 2014/01/29,393.24,394.94,390.97,391.04,4263465
 2014/01/30,390.58,390.79,384.04,384.3,2689982
 2014/02/07,384.74,387.24,383.4,387.2,2438624
 2014/02/10,387.78,394.71,387.59,394.48,4850520
 2014/02/11,393.82,404.08,391.49,402.54,7297227
 2014/02/12,400.45,400.45,397.35,399.3,5247860
 2014/02/13,398.67,401.62,396.09,396.14,4692886
 2014/02/14,395.97,399.97,395.24,398.17,3347568
 2014/02/17,399.65,405.64,398.68,404.02,5886403
 2014/02/18,403.24,403.25,395.57,396.81,5262701
 2014/02/19,397.02,402.32,395.24,400.53,4553626
 2014/02/20,400.42,406.61,400.42,402.24,6777268
 2014/02/21,401.88,401.89,395.37,397.7,4492912
 2014/02/24,395.31,395.31,384.51,384.74,3719583
 2014/02/25,384.85,385.87,374.03,374.84,3592842
 2014/02/26,373.72,376.56,372.29,376.19,2562489
 2014/02/27,375.9,376.08,371.47,371.99,3168071
 2014/02/28,371.67,373.71,367.77,372.88,3081968
 2014/03/03,370.38,373.33,367.96,370.87,3157563
 2014/03/04,368.94,368.94,363.52,366.63,3556378
 2014/03/05,366.84,375.37,366.35,370.76,4702647
 2014/03/06,368.17,370.18,363.75,369.12,3039083
 2014/03/07,368.64,371.05,365.11,366.02,2813445
 2014/03/10,363.37,363.37,349.21,349.4,4230411
 2014/03/11,349.08,354.38,345.4,351.09,3653423
 2014/03/12,348.94,357.2,347.32,353.42,3590162
 2014/03/13,353.62,363.67,351.73,360.63,4370090
 2014/03/14,357.18,358.98,354.17,356.09,2704011
 2014/03/17,358.28,362.86,355.49,360.65,3063303
 2014/03/18,360.54,363.63,359.03,360.47,2641400
 2014/03/19,359.42,364.14,357.4,364.14,3338143
 2014/03/20,363.37,364.4,357.02,357.1,3361825
 2014/03/21,356.11,375.12,355.44,372.52,7671606
 2014/03/24,373.31,380.89,371.86,378.2,7454992
 2014/03/25,376.92,380.51,374.39,377.27,5552410
 2014/03/26,378.43,378.87,374.13,375.88,3264272
 2014/03/27,375.2,377.29,371.53,371.56,3617773
 2014/03/28,371.42,375.24,370.64,371.79,3339242
 2014/03/31,372.38,374.33,369.25,371.13,2367597
 2014/04/01,371.44,374.83,371.44,373.23,2090657
 2014/04/02,374.1,379.69,373.91,379.64,3705021
 2014/04/03,381.04,381.49,373.17,373.55,2638583
 2014/04/04,372.91,376.08,371.55,375.31,1963629
 2014/04/08,374.96,387.57,374.96,385.75,5219282
 2014/04/09,386.63,389.19,385.7,388.04,3816844
 2014/04/10,388.43,404.43,383.23,396.25,6296728
 2014/04/11,395.27,397.37,391.27,394.46,4382949
 2014/04/14,393.1,394.99,390.11,393.28,3496445
 2014/04/15,392.26,392.26,384.21,385.14,2953216
 2014/04/16,384.13,388.51,384.11,386.39,2169942
 2014/04/17,387.5,387.73,381.68,381.77,3831487
 2014/04/18,379.95,384.54,378.23,381.56,3478174
 2014/04/21,378.57,382.21,374.79,375.06,2984171
 2014/04/22,374.48,376.25,371.21,375.08,2585414
 2014/04/23,374.53,376.55,372.9,374.34,2194017
 2014/04/24,374.4,378.76,373.25,375.84,3154536
 2014/04/25,378.19,378.19,371.08,371.24,3061337
 2014/04/28,369.36,371.65,364.47,364.76,3071630
 2014/04/29,364.8,372.24,364.8,371.54,3199021
 2014/04/30,372.02,374.01,370.45,371.24,3157698
 2014/05/05,370.63,371.52,364.51,370.79,3144482
 2014/05/06,369.52,371.74,367.39,368.22,2810146
 2014/05/07,366.85,370.35,365.69,367.4,3110391
 2014/05/08,367.05,380.17,366.51,373.77,5290390
 2014/05/09,374.56,379.66,373.38,378.29,5266725
 2014/05/12,379.64,407.79,377.11,404.72,13539549
 2014/05/13,407.09,409.29,392.9,396.31,15123065
 2014/05/14,394.33,400.96,391.19,394.92,8514269
 2014/05/15,392.71,394.34,387.79,389.63,6688389
 2014/05/16,388.49,389.91,384.35,387,4781821
 2014/05/19,385.61,385.61,378.25,381.38,3376011
 2014/05/20,383,384.12,378.86,379.36,3374266
 2014/05/21,377.06,388.62,376,386.42,6417255
 2014/05/22,384.85,388.4,382.87,383.31,4341234
 2014/05/23,384.13,384.48,380.23,383.54,2974002
 2014/05/26,385.56,387.25,384.18,385.21,3034762
 2014/05/27,384.78,384.86,382.55,382.92,2699032
 2014/05/28,383.02,386.11,381.35,385.18,3875455
 2014/05/29,384.66,384.66,380.22,380.4,3323698
 2014/05/30,379.6,382.05,378.86,380.06,2922315
 2014/06/03,380.19,384.22,380.17,380.57,2941601
 2014/06/04,381.06,381.5,375.75,377.91,2793093
 2014/06/05,377.97,380.89,375.48,380.77,2200124
 2014/06/06,380.7,380.7,377.38,377.87,2295851
 2014/06/09,376.87,379.69,375.93,376.78,2414858
 2014/06/10,377.48,380.43,376.47,379.91,4467659
 2014/06/11,379.46,380.93,378.24,380.35,3469083
 2014/06/12,379.36,381.7,377.32,378.8,3312028
 2014/06/13,378.24,383.7,377.89,381.16,4140517
 2014/06/16,382.26,384.77,381.73,384.33,3588288
 2014/06/17,384,384.13,380.67,381.01,2747144
 2014/06/18,380.48,383.66,378.99,381.25,3435165
 2014/06/19,380.88,382.97,373.27,374.8,3641282
 2014/06/20,374.66,377.04,374.3,376.03,2209618
 2014/06/23,376.11,381.97,376.08,378.6,2965608
 2014/06/24,378.27,381.42,376.97,380.4,2513946
 2014/06/25,380.01,385.86,377.08,380.74,4471788
 2014/06/26,380.15,382.58,380.12,382.13,3263085
 2014/06/27,381.71,382.64,379.38,379.57,3738013
 2014/06/30,380.07,382.47,379.57,380.93,3120557
 2014/07/01,381.92,384.37,380.17,381.62,3211075
 2014/07/02,381.73,389.82,381.38,387.22,5541006
 2014/07/03,386.42,387.74,385.35,386.62,4596950
 2014/07/04,387.25,387.44,384.83,386.45,4430884
 2014/07/07,386.21,387.94,383.92,386.75,4046455
 2014/07/08,386.53,387.07,383.31,386.38,3050442
 2014/07/09,386.48,386.5,380.45,380.53,4351055
 2014/07/10,380.23,384.28,380.23,381.44,3517742
 2014/07/11,381.65,384.55,381.63,383.64,3543243
 2014/07/14,384.52,385.6,381.3,385.44,3692529
 2014/07/15,384.98,388.65,383.49,387.1,7129038
 2014/07/16,387.16,388.4,385.85,387.13,4402509
 2014/07/17,388.05,388.05,384.03,385.03,5195567
 2014/07/18,384.33,388.78,384.2,385.68,5561356
 2014/07/21,385.2,386.07,381.56,383.52,4552455
 2014/07/22,382.52,390.95,381.59,389.5,8717946
 2014/07/23,389.32,397.79,389.12,393.46,10176038
 2014/07/24,394.21,407.62,394.21,405.29,12049713
 2014/07/25,405.41,416.1,403.09,414.91,10892787
 2014/07/28,416.93,437.18,416.91,430.09,21416214
 2014/07/29,429.74,432.14,425.18,426.36,14638231
 2014/07/30,425.73,435.56,425.73,426.62,13170721
 2014/07/31,427.39,435.38,425.62,434.81,14988430
 2014/08/01,433.18,449.93,430.91,439.42,14806366
 2014/08/04,439.23,452.14,437.91,451.74,12603881
 2014/08/05,451.9,462.41,448.45,451.13,23417272
 2014/08/06,448.34,453.87,441.15,449.98,15467872
 2014/08/07,449.05,451.49,437.75,438.33,14972121
 2014/08/08,437.91,441.07,435.23,437.46,9331600
 2014/08/11,438.31,446.08,437.94,445.16,10438038
 2014/08/12,444.05,444.23,437.81,442,12476993
 2014/08/13,442.04,450.05,439.79,449.71,18606046
 2014/08/14,447.89,447.89,439.46,440.76,14099415
 2014/08/15,440.26,445.67,438.17,443.41,10465653
 2014/08/18,443.42,448.6,443,445.72,11028743
 2014/08/19,445.11,454.26,444.3,449,14411199
 2014/08/20,446.97,447.93,443.55,445.07,10304152
 2014/08/21,444.52,445.12,436.6,440.19,7923715
 2014/08/22,439.57,441.77,437.52,440.46,7286155
 2014/08/25,439.67,439.71,431.06,431.82,8394151
 2014/08/26,430.74,434.98,426.28,427.03,11103489
 2014/08/27,426.51,428.73,425.71,427.15,7149017
 2014/08/28,428.04,433.21,427.03,427.28,6741600
 2014/08/29,428.09,430.85,424.66,430.6,4817739
 2014/09/01,431.03,433.15,429.82,432.43,5320442
 2014/09/02,433.93,439.32,431.08,439.26,8218952
 2014/09/03,439.45,448.53,439.45,445.76,12429949
 2014/09/04,445.93,448.26,444.77,448.04,8786509
 2014/09/05,449.38,451.99,447.96,451.93,9075742
 2014/09/09,451.77,457.05,449.56,453.9,8683322
 2014/09/10,451.77,451.77,445.68,447.73,7004606
 2014/09/11,448.16,453.2,443.96,445.12,8538730
 2014/09/12,444.04,448.47,443.33,448.47,7032043
 2014/09/15,447.7,455.89,447.7,454.78,12628684
 2014/09/16,455.25,457.32,443.72,443.92,13025536
 2014/09/17,445.04,447.51,441.15,445.62,8812798
 2014/09/18,444.95,451.95,442.97,448.89,10983902
 2014/09/19,448.54,451.94,445.27,451.09,8824776
 2014/09/22,449.51,449.68,442.72,444.04,9294464
 2014/09/23,444.49,447.66,443.52,446.72,6610715
 2014/09/24,445.33,458.47,444.09,457.71,13923581
 2014/09/25,459.43,459.93,452.96,455.29,12034698
 2014/09/26,454.02,457.14,451.79,455.67,7260761
 2014/09/29,456.66,461.5,455.32,461.39,10663172
 2014/09/30,468.62,473.8,464.54,465.27,16180633
 2014/10/08,464.66,464.66,458.87,463.65,8834907
 2014/10/09,464.06,468.96,460.32,468.3,12219107
 2014/10/10,470.02,477.02,465.72,466.46,13669421
 2014/10/13,466.28,476.2,461.74,475.79,12421258
 2014/10/14,474.8,474.8,467.38,471.73,12969248
 2014/10/15,470.06,470.28,463.53,467.48,8279865
 2014/10/16,465.64,469.91,459.94,459.94,8233329
 2014/10/17,459.63,461.61,448.88,451.5,7935635
 2014/10/20,452.28,455.19,450.89,454.79,4487873
 2014/10/21,454.91,457.05,450.04,450.12,5081110
 2014/10/22,450.37,453.43,446.55,446.64,4754816
 2014/10/23,447.39,447.63,438.19,438.85,5516515
 2014/10/24,439.04,440.26,436.73,437.46,3757067
 2014/10/27,436.65,436.65,430.45,432.88,3553906
 2014/10/28,433.81,442.49,433.59,442.49,4959314
 2014/10/29,443.79,451.48,441.93,448.45,7128479
 2014/10/30,448.46,454.92,446.39,450.78,8583595
 2014/10/31,450.45,464.36,449.69,461.76,12726339
 2014/11/03,462.67,465.46,459.25,462.05,10051928
 2014/11/04,460.31,472.26,458.08,470.15,14716870
 2014/11/05,468.77,470.92,462.64,463.08,9944895
 2014/11/06,463.55,464.89,457.7,462.05,7078056
 2014/11/07,460.43,465.73,453.63,455.52,8224979
 2014/11/10,457.86,465.19,456.08,465.16,7744743
 2014/11/11,467.07,478.66,459.5,465.54,16986724
 2014/11/12,465.26,474.52,463.59,474.52,11847290
 2014/11/13,475.83,476.27,465.45,471.97,11557066
 2014/11/14,471.15,475.4,468.48,473.39,10583311
 2014/11/17,479.65,479.96,467.99,468.31,8203928
 2014/11/18,467,467,458.94,460.26,6696701
 2014/11/19,458.62,459.33,455.41,457.87,4885815
 2014/11/20,457.59,460.22,456.59,457.82,6463845
 2014/11/21,456.51,461.33,455.36,461.08,6624780
 2014/11/24,464.27,475.9,463.86,473.7,12917806
 2014/11/25,474.9,483.49,474.23,483.38,15343256
 2014/11/26,483.77,485.12,477.78,485.09,12878068
 2014/11/27,487.45,498.85,486.12,494.09,18135802
 2014/11/28,495.19,495.24,480.78,494.04,15451409
 2014/12/01,493.57,524.12,493.57,510.33,21708700
 2014/12/02,512.55,524.17,503.9,520,16447558
 2014/12/03,520.21,547.04,520.15,533.15,24145948
 2014/12/04,537.33,573.81,537.33,573.81,28442366
 2014/12/05,576.8,576.93,534.84,551.97,27545450
 2014/12/08,545.18,570.77,535.74,565.65,19254860
 2014/12/09,558.03,584.37,526.29,529.32,23931174
 2014/12/10,528.86,541.93,521.75,541.07,12429290
 2014/12/11,533.98,546.3,529.76,537.85,11768940
 2014/12/12,538.45,544.17,533.81,538.72,11722814
 2014/12/15,537.89,537.89,524.87,532.77,10617662
 2014/12/16,531.57,553.36,528.91,552.27,18016756
 2014/12/17,551.34,551.34,534.75,541.38,13751282
 2014/12/18,542.23,554.15,540.33,545.57,11014963
 2014/12/19,542.08,573.63,537.33,570.14,18441390
 2014/12/22,576.76,615.08,576.76,601.98,30825820
 2014/12/23,594.12,594.12,564.08,565.24,16142135
 2014/12/24,565.61,568.9,541.57,549.82,11414698
 2014/12/25,554.3,565.53,550.36,565.31,10670416
 2014/12/26,564.05,579.34,560.49,577.98,12691182
 2014/12/29,581.38,599.07,566.46,573.7,13620490
 2014/12/30,577.07,578.42,563.85,570.67,10155286
 2014/12/31,571.79,584.38,566.76,584.03,10497072
 2015/01/05,586.49,641.04,586.49,641.03,30175088
 2015/01/06,660.38,676.65,638.88,644.71,33616164
 2015/01/07,629.1,649.15,627.14,645.48,17020416
 2015/01/08,641.27,662.28,626.49,634.96,16640278
 2015/01/09,626.21,641.2,615.3,615.9,12970962
 2015/01/12,609.57,610.2,594.71,597.21,10740652
 2015/01/13,594.55,603.61,591.88,595.09,5870532
 2015/01/14,595.31,602.18,580.17,584.4,7357441
 2015/01/16,606.37,620.05,603.53,608.31,816336576
 2015/01/19,578.92,582.99,549.91,550.63,12881386
 2015/01/20,546.58,558.95,545.9,556.11,8671710
 2015/01/21,555.55,578.87,551.34,577.76,10487464
 2015/01/22,578.29,594.34,572.7,583.15,1058411008
 2015/01/23,588.28,590.75,574.44,577.45,8144945
 2015/01/26,575.28,583.22,570.16,583.18,7186313
 2015/01/27,582.78,586.34,566.17,574.6,8034501
 2015/01/28,571.13,572.71,563.28,564.76,7699547
 2015/01/29,557.09,570.04,555.88,564.03,6887480
 2015/01/30,565.94,568.69,554.13,554.13,5457881
 2015/02/02,547.43,550.57,540.6,541.34,4923779
 2015/02/03,548.75,555.94,544.85,555.84,5144548
 2015/02/04,560.64,565.97,554.17,554.31,6543264
 2015/02/05,564.07,564.72,542.25,542.38,7397126
 2015/02/09,523.31,529.04,519.29,523.63,4210038
 2015/02/10,524.07,532.4,523.89,531.71,4471009
 2015/02/11,531.86,538.93,531.3,533.43,4634336
 2015/02/12,532.7,534.62,526.33,533.4,4301172
 2015/02/13,536.92,545.41,536.08,539.93,7822737
 2015/02/16,542.29,543.84,540.4,542.82,6011490
 2015/02/17,545.57,546.38,542.55,543.42,8331201
 2015/02/25,543.59,543.64,534.42,537.16,5737652
 2015/02/26,536.5,554.46,533.72,553.93,8777813
 2015/02/27,552.37,558.3,550.58,554.47,6824032
 2015/03/02,556.43,565.83,552.22,563.99,9738583
 2015/03/03,560.09,560.09,546.66,547.15,8377130
 2015/03/04,548,553.37,546.49,552.53,7623791
 2015/03/05,550.05,551.15,539.61,542.64,6994530
 2015/03/06,542.43,555.05,541.08,549.78,8809665
 2015/03/09,545.79,554.33,537.06,554.33,9555717
 2015/03/10,551.71,557.12,550.84,553.09,8194058
 2015/03/11,552.75,557.1,544.76,547.82,7315067
 2015/03/12,549.05,557.98,546.19,557.84,9931121
 2015/03/13,559.29,581,559.25,571.78,16584883
 2015/03/16,573.03,580.56,568.25,580.36,13396463
 2015/03/17,581.41,588.38,578.53,586.54,14312222
 2015/03/18,587.61,601.59,587.6,601.55,15907798
 2015/03/19,602.54,611.96,597.19,604.46,18050368
 2015/03/20,602.64,604.64,596.33,600.92,13373240
 2015/03/23,604.28,612.88,603.94,612.29,16706097
 2015/03/24,612.86,614.13,591.44,606.19,17065284
 2015/03/25,603.67,604.83,595.05,598.75,13974461
 2015/03/26,597.43,610.86,593.58,608.77,16051742
 2015/03/27,610.75,621.2,610.75,612.47,14457055
 2015/03/30,612.55,630.76,612.14,630.44,17302146
 2015/03/31,636.81,640.56,618.27,619.3,16218007
 2015/04/01,617.58,629.74,616.36,628.47,12162566
 2015/04/02,629.73,639.16,625.6,639.16,15810682
 2015/04/03,634.2,644.51,631.97,642.3,15996310
 2015/04/07,645.64,664.92,644.78,660.84,20921158
 2015/04/08,660.82,660.82,639.64,650.44,16636659
 2015/04/09,648.88,650.83,626.51,643.94,16314315
 2015/04/10,642.53,660.27,640.24,659.69,17107800
 2015/04/13,662.32,672.51,658.53,669.29,17057248
 2015/04/15,666.22,668.38,645.68,645.97,16591403
 2015/04/16,642.34,668.03,640.97,667.86,20323268
 2015/04/17,677.52,698.46,675.09,690.19,27010714
 2015/04/20,684.64,725.8,674.83,689.03,35188936
 2015/04/21,683.95,711.04,683.66,709.03,25263368
 2015/04/22,711.68,737.3,707.46,728.34,29443886
 2015/04/23,729.75,758.91,720.63,746.12,34308912
 2015/04/24,736.3,750.12,723.01,729.77,22891696
 2015/04/27,731.71,768.53,731.71,764.42,26030640
 2015/04/28,758.69,786.45,733.49,745.05,28376980
 2015/04/29,735.93,754.39,724.38,749,18773132
 2015/04/30,749.56,756.94,726.42,726.42,16197404
 2015/05/04,727.2,740.14,716.65,732.36,15010550
 2015/05/05,729.56,738.63,689.83,692.44,16789496
 2015/05/06,694.56,698.76,658.4,665.66,14837524
 2015/05/07,662.17,664.59,643.31,644.03,12060942
 2015/05/08,651.59,659.65,643.4,659.57,10982684
 2015/05/11,665.66,682.77,660.8,682.4,15938531
 2015/05/12,682.94,685.39,674.8,683.41,15935193
 2015/05/13,681.92,685.57,673.06,676.18,15294943
 2015/05/14,674.23,683.73,668.99,683.64,13865362
 2015/05/15,682.23,682.24,659.39,660.75,13210067
 2015/05/18,651.26,661.04,647.06,655.56,13089220
 2015/05/19,655.52,674.18,655.52,674.16,15130562
 2015/05/20,673.84,686.34,672.98,674.55,17796240
 2015/05/21,673.8,689.73,666.84,689.73,19735128
 2015/05/22,694.08,713.27,692.56,712.88,26305872
 2015/05/25,711.5,733.8,708.43,733.78,25667580
 2015/05/26,736.3,747.7,724.1,747.49,27301566
 2015/05/27,746.56,775.35,735.42,771.74,32094054
 2015/05/28,766.83,774,704.18,706.14,31881152
 2015/05/29,704.66,719.27,677.08,700.94,22617928
 2015/06/01,706.14,767.48,702.4,767.36,28649340
 2015/06/02,774.95,779.81,756.9,779.16,32420188
 2015/06/03,779.35,783.03,755.34,771.52,25926068
 2015/06/04,771.39,819.44,732.33,819.4,36470536
 2015/06/05,830.85,851.89,810.5,827.6,44928260
 2015/06/08,825.1,849.5,814.16,844.46,32538016
 2015/06/09,844.94,902.94,829.42,893.11,36001336
 2015/06/10,861.54,903.16,855.37,871.96,27886508
 2015/06/11,862.65,868.04,847.02,860.81,21247492
